index,retailer,lab,shape,polish,symmetry,fluorescence,discount_%,retail_price,price_carat,wire_price,fair_price_diif,hidden_price,qualityScore,qualityMaxScore,cut,color,clarity,carat,report,price
15.0,Temperley,0,Cushion,1,2.0,0,6.69,4779.0,2730.86,4707.0,-45.0,7291.6953,15.0,15.0,Super Ideal,J,SI1,1.75,GIA,7400.0
16.0,Constellation,0,Marquise,2,2.0,0,6.57,749.0,1872.5,738.0,-49.0,1075.4296,15.0,15.0,Ideal,G,VVS2,0.4,GIA,960.0
16.0,Helene Mitchell,0,Marquise,1,2.0,1,17.56,751.0,1877.5,740.0,-45.0,1004.7675,15.0,15.0,Ideal,G,VVS2,0.4,GIA,960.0
16.0,White Lily,0,Marquise,1,2.0,0,6.38,772.0,1930.0,760.0,-50.0,1123.7697,15.0,15.0,Ideal,G,VVS2,0.4,GIA,960.0
17.0,Aurora Light,0,Emerald,2,2.0,0,6.4,1578.0,3094.12,1554.0,-9.0,1324.7737,14.0,15.0,Very Good,D,VVS2,0.51,GIA,1290.0
17.0,Kiara Gems,0,Emerald,2,2.0,0,9.09,891.0,1747.06,878.0,-40.0,1147.9646,14.0,15.0,Very Good,D,VVS2,0.51,GIA,1290.0
17.0,Rya Diamonds,0,Emerald,1,3.0,0,3.3,844.0,1654.9,831.0,-49.0,1282.7262,14.0,15.0,Very Good,D,VVS2,0.51,GIA,1290.0
18.0,Helene Mitchell,0,Round,1,1.0,0,7.66,3083.0,4342.25,3037.0,-51.0,5278.0806,18.0,18.0,Super Ideal,E,IF,0.71,GIA,4475.0
18.0,Jane Brear,0,Round,1,1.0,0,6.71,3010.0,4239.44,2965.0,-57.0,5884.8169,18.0,18.0,Super Ideal,E,IF,0.71,GIA,4475.0
18.0,Le Trésor,0,Round,1,1.0,0,12.52,2952.0,4157.75,2908.0,-56.0,5665.1475,18.0,18.0,Super Ideal,E,IF,0.71,GIA,4475.0
18.0,Temperley,0,Round,1,1.0,0,0.43,3755.0,5288.73,3699.0,-39.0,5246.085,18.0,18.0,Super Ideal,E,IF,0.71,GIA,4475.0
18.0,White Lily,0,Round,1,1.0,1,,3265.0,4598.59,3216.0,-39.0,4549.9009,18.0,18.0,Super Ideal,E,IF,0.71,GIA,4475.0
22.0,Michelle Kennedy,0,Pear,2,1.0,0,6.36,1265.0,2040.32,1246.0,-38.0,1596.1444,15.0,15.0,Very Good,D,SI1,0.62,GIA,1540.0
23.0,Brienne’s Creations,0,Emerald,1,2.0,0,6.84,2990.0,2960.4,2945.0,-25.0,3052.1235,15.0,15.0,Super Ideal,J,VS2,1.01,GIA,3660.0
23.0,Jane Brear,0,Emerald,1,1.0,0,6.3,2225.0,2202.97,2192.0,-49.0,3357.9749,15.0,15.0,Super Ideal,J,VS2,1.01,GIA,3660.0
23.0,Michelle Kennedy,0,Emerald,1,1.0,0,6.66,2036.0,2015.84,2005.0,-54.0,3384.3003,15.0,15.0,Super Ideal,J,VS2,1.01,GIA,3660.0
24.0,Herbert Diamonds,0,Round,1,1.0,3,4.24,11946.0,9050.0,11767.0,-8.0,10971.6377,18.0,18.0,Super Ideal,E,VS1,1.32,GIA,12220.0
24.0,Solstice Diamonds,0,Round,1,1.0,1,11.05,7849.0,5946.21,7731.0,-52.0,13895.3057,18.0,18.0,Super Ideal,E,VS1,1.32,GIA,12220.0
24.0,Temperley,0,Round,1,1.0,3,8.91,7084.0,5366.67,6978.0,-51.0,12340.7041,18.0,18.0,Super Ideal,E,VS1,1.32,GIA,12220.0
24.0,White Lily,0,Round,1,1.0,3,7.15,7729.0,5855.3,7613.0,-42.0,11354.874,18.0,18.0,Super Ideal,E,VS1,1.32,GIA,12220.0
25.0,Phoenix Crafts,0,Emerald,1,2.0,0,12.65,599.0,1198.0,590.0,-33.0,690.8677,13.0,15.0,Very Good,H,SI2,0.5,GIA,940.0
26.0,Helene Mitchell,0,Emerald,1,1.0,1,4.75,771.0,2141.67,759.0,-26.0,803.4571,14.0,15.0,Ideal,D,VVS1,0.36,GIA,855.0
26.0,White Lily,0,Emerald,2,2.0,2,6.92,562.0,1561.11,554.0,-39.0,711.0804,15.0,15.0,Ideal,D,VVS1,0.36,GIA,855.0
27.0,Alice Designs Jewelry,0,Round,1,2.0,1,6.73,2296.0,2870.0,2262.0,-43.0,3400.8801,15.0,18.0,Very Good,E,VS1,0.8,GIA,3783.33
27.0,Diamonds by Marie,0,Round,1,2.0,0,17.45,2209.0,2761.25,2176.0,-50.0,3759.5017,14.0,18.0,Very Good,E,VS1,0.8,GIA,3783.33
27.0,Helene Mitchell,0,Round,1,2.0,0,17.11,2296.0,2870.0,2262.0,-46.0,3624.0632,14.0,18.0,Very Good,E,VS1,0.8,GIA,3783.33
27.0,Jane Brear,0,Round,1,1.0,0,14.71,3070.0,3837.5,3024.0,-36.0,4070.8386,17.0,18.0,Very Good,E,VS1,0.8,GIA,3783.33
27.0,Michelle Kennedy,0,Round,1,2.0,1,1.69,2229.0,2786.25,2196.0,-45.0,3397.439,16.0,18.0,Very Good,E,VS1,0.8,GIA,3783.33
27.0,Park Avenue Fine Jewelers,0,Round,1,2.0,0,6.77,2275.0,2843.75,2241.0,-48.0,3689.1895,14.0,18.0,Very Good,E,VS1,0.8,GIA,3783.33
27.0,Temperley,0,Round,1,2.0,0,6.06,2351.0,2938.75,2316.0,-45.0,3599.6138,15.0,18.0,Very Good,E,VS1,0.8,GIA,3783.33
27.0,White Lily,0,Round,1,2.0,0,1.71,2477.0,3096.25,2440.0,-43.0,3664.8562,14.0,18.0,Very Good,E,VS1,0.8,GIA,3783.33
28.0,Alice Designs Jewelry,0,Cushion,1,1.0,2,1.02,1923.0,2136.67,1894.0,-45.0,2937.1714,15.0,15.0,Ideal,D,VS1,0.9,GIA,4160.0
28.0,Helene Mitchell,0,Cushion,1,2.0,3,13.78,1964.0,2182.22,1935.0,-36.0,2551.5339,15.0,15.0,Ideal,D,VS1,0.9,GIA,4160.0
28.0,Jane Brear,0,Cushion,1,2.0,0,9.04,3707.0,4118.89,3651.0,-41.0,5206.8296,14.0,15.0,Ideal,D,VS1,0.9,GIA,4160.0
28.0,Michelle Kennedy,0,Cushion,2,2.0,0,6.87,3489.0,3876.67,3437.0,-24.0,3813.5745,15.0,15.0,Ideal,D,VS1,0.9,GIA,4160.0
28.0,Temperley,0,Cushion,1,2.0,1,7.01,3489.0,3876.67,3437.0,-5.0,3066.6628,15.0,15.0,Ideal,D,VS1,0.9,GIA,4160.0
29.0,Crown Jewels,0,Round,1,1.0,0,0.19,480.0,1500.0,473.0,-37.0,648.1243,18.0,18.0,Super Ideal,E,VS2,0.32,GIA,891.27
29.0,Epiphany Diamonds,0,Round,1,1.0,1,7.17,376.0,1175.0,370.0,-52.0,656.5181,18.0,18.0,Super Ideal,E,VS2,0.32,GIA,891.27
29.0,H & Co.,0,Round,1,1.0,0,5.56,477.0,1490.62,470.0,-36.0,631.8668,18.0,18.0,Super Ideal,E,VS2,0.32,GIA,891.27
29.0,Helene Mitchell,0,Round,1,1.0,0,10.97,474.0,1481.25,467.0,-39.0,656.1619,18.0,18.0,Super Ideal,E,VS2,0.32,GIA,891.27
29.0,Lumina Diamonds,0,Round,2,1.0,0,2.27,343.0,1071.88,338.0,-54.0,633.8628,18.0,18.0,Super Ideal,E,VS2,0.32,GIA,891.27
29.0,Michelle Kennedy,0,Round,1,1.0,3,8.77,400.0,1250.0,394.0,-43.0,589.7606,18.0,18.0,Super Ideal,E,VS2,0.32,GIA,891.27
29.0,Phoenix Crafts,0,Round,1,1.0,3,12.34,328.0,1025.0,323.0,-55.0,611.4855,18.0,18.0,Super Ideal,E,VS2,0.32,GIA,891.27
29.0,Rya Diamonds,0,Round,1,1.0,0,6.14,455.0,1421.88,448.0,-40.0,639.2096,18.0,18.0,Super Ideal,E,VS2,0.32,GIA,891.27
29.0,Temperley,0,Round,1,1.0,0,9.44,480.0,1500.0,473.0,-36.0,634.5586,18.0,18.0,Super Ideal,E,VS2,0.32,GIA,891.27
29.0,Whisper Diamonds,0,Round,1,1.0,1,16.53,400.0,1250.0,394.0,-43.0,596.573,18.0,18.0,Super Ideal,E,VS2,0.32,GIA,891.27
29.0,White Lily,0,Round,2,1.0,0,7.4,461.0,1440.62,454.0,-46.0,722.0392,18.0,18.0,Super Ideal,E,VS2,0.32,GIA,891.27
30.0,Alice Designs Jewelry,0,Emerald,1,1.0,0,13.21,710.0,1775.0,699.0,-35.0,833.7872,15.0,15.0,Ideal,D,VS1,0.4,GIA,915.0
30.0,Eclipse Diamonds,0,Emerald,1,2.0,1,6.96,755.0,1887.5,744.0,-37.0,923.5965,15.0,15.0,Ideal,D,VS1,0.4,GIA,915.0
30.0,Helene Mitchell,0,Emerald,1,2.0,0,7.23,776.0,1940.0,764.0,-30.0,845.2505,14.0,15.0,Ideal,D,VS1,0.4,GIA,915.0
30.0,Jane Brear,0,Emerald,1,1.0,0,6.64,989.0,2472.5,974.0,-12.0,861.5717,15.0,15.0,Ideal,D,VS1,0.4,GIA,915.0
30.0,Michelle Kennedy,0,Emerald,1,1.0,0,6.31,1288.0,3220.0,1269.0,14.0,869.0358,14.0,15.0,Ideal,D,VS1,0.4,GIA,915.0
30.0,Phoenix Crafts,0,Emerald,1,2.0,0,9.35,819.0,2047.5,807.0,-25.0,834.4949,15.0,15.0,Ideal,D,VS1,0.4,GIA,915.0
30.0,Satori Stones,0,Emerald,1,2.0,0,6.17,656.0,1640.0,646.0,-41.0,848.5773,15.0,15.0,Ideal,D,VS1,0.4,GIA,915.0
30.0,Temperley,0,Emerald,1,2.0,0,6.45,1288.0,3220.0,1269.0,-3.0,1023.7659,14.0,15.0,Ideal,D,VS1,0.4,GIA,915.0
30.0,White Lily,0,Emerald,1,2.0,0,2.49,700.0,1750.0,690.0,-38.0,862.1572,14.0,15.0,Ideal,D,VS1,0.4,GIA,915.0
31.0,Helene Mitchell,0,Princess,1,2.0,0,2.85,1258.0,1553.09,1239.0,-57.0,2476.6384,15.0,15.0,Super Ideal,F,SI1,0.81,GIA,2440.0
32.0,Michelle Kennedy,0,Round,1,1.0,1,0.45,2939.0,3457.65,2895.0,-48.0,4754.0781,18.0,18.0,Super Ideal,H,IF,0.85,GIA,4647.5
32.0,Temperley,0,Round,1,1.0,2,10.01,2857.0,3361.18,2814.0,-48.0,4677.6572,18.0,18.0,Super Ideal,H,IF,0.85,GIA,4647.5
34.0,Alice Designs Jewelry,0,Marquise,1,1.0,0,12.96,2724.0,3362.96,2683.0,-55.0,4429.1655,15.0,15.0,Ideal,D,IF,0.81,GIA,4560.0
35.0,Aurora Light,0,Pear,1,2.0,0,4.54,11444.0,5693.53,11272.0,-30.0,12849.3252,14.0,15.0,Ideal,J,SI2,2.01,GIA,11280.0
35.0,Jane Brear,0,Pear,1,2.0,1,0.81,8218.0,4088.56,8095.0,-46.0,11946.0254,13.0,15.0,Ideal,J,SI2,2.01,GIA,11280.0
35.0,Michelle Kennedy,0,Pear,2,2.0,1,6.48,7973.0,3966.67,7853.0,-50.0,12463.7568,14.0,15.0,Ideal,J,SI2,2.01,GIA,11280.0
35.0,Milo and Lynn,0,Pear,1,1.0,0,6.76,7054.0,3509.45,6948.0,-57.0,12915.3984,13.0,15.0,Ideal,J,SI2,2.01,GIA,11280.0
35.0,Riley Stones,0,Pear,1,1.0,0,4.8,10860.0,5402.99,10697.0,-27.0,11664.8994,14.0,15.0,Ideal,J,SI2,2.01,GIA,11280.0
35.0,Temperley,0,Pear,1,1.0,1,6.53,9464.0,4708.46,9322.0,-39.0,12282.8516,14.0,15.0,Ideal,J,SI2,2.01,GIA,11280.0
35.0,White Lily,0,Pear,1,1.0,1,6.46,9464.0,4708.46,9322.0,-36.0,11622.9414,14.0,15.0,Ideal,J,SI2,2.01,GIA,11280.0
36.0,Diamanta,0,Round,1,1.0,0,7.01,4226.0,3521.67,4163.0,-53.0,7622.6631,18.0,18.0,Super Ideal,J,IF,1.2,GIA,6140.0
36.0,Helene Mitchell,0,Round,1,1.0,2,14.72,3569.0,2974.17,3515.0,-55.0,6655.8892,18.0,18.0,Super Ideal,J,IF,1.2,GIA,6140.0
36.0,Henry Wirth,0,Round,1,1.0,1,4.52,2957.0,2464.17,2913.0,-64.0,6984.708,18.0,18.0,Super Ideal,J,IF,1.2,GIA,6140.0
36.0,Jane Brear,0,Round,1,1.0,1,6.23,5716.0,4763.33,5630.0,-32.0,7113.6089,18.0,18.0,Super Ideal,J,IF,1.2,GIA,6140.0
36.0,Michelle Kennedy,0,Round,1,1.0,0,,4512.0,3760.0,4444.0,-48.0,7357.1597,18.0,18.0,Super Ideal,J,IF,1.2,GIA,6140.0
37.0,Onyx Avenue,0,Pear,1,2.0,2,8.29,3564.0,2970.0,3511.0,-51.0,5684.1104,12.0,15.0,Very Good,D,SI2,1.2,GIA,4730.0
37.0,Temperley,0,Pear,1,2.0,0,,6597.0,5497.5,6498.0,-9.0,5706.4263,14.0,15.0,Very Good,D,SI2,1.2,GIA,4730.0
39.0,Helene Mitchell,0,Emerald,1,2.0,0,7.53,1231.0,2322.64,1213.0,-31.0,1371.9259,15.0,15.0,Ideal,E,VS1,0.53,GIA,1610.0
39.0,Jane Brear,0,Emerald,1,1.0,0,4.71,1346.0,2539.62,1326.0,-24.0,1351.6882,15.0,15.0,Ideal,E,VS1,0.53,GIA,1610.0
40.0,Aurora Light,0,Round,1,1.0,0,11.11,12538.0,7375.29,12350.0,-33.0,15839.9756,18.0,18.0,Super Ideal,G,SI1,1.7,GIA,12720.0
40.0,Emilia Sterling,0,Round,1,1.0,0,0.01,10043.0,5907.65,9892.0,-45.0,15564.2441,18.0,18.0,Super Ideal,G,SI1,1.7,GIA,12720.0
40.0,Isabel Ervin,0,Round,1,1.0,0,7.78,11094.0,6525.88,10928.0,-40.0,15714.1289,18.0,18.0,Super Ideal,G,SI1,1.7,GIA,12720.0
40.0,Reverie Diamonds,0,Round,1,1.0,3,,8681.0,5106.47,8551.0,-46.0,13610.4102,18.0,18.0,Super Ideal,G,SI1,1.7,GIA,12720.0
40.0,Solstice Diamonds,0,Round,1,1.0,0,6.67,10329.0,6075.88,10174.0,-44.0,15551.0811,18.0,18.0,Super Ideal,G,SI1,1.7,GIA,12720.0
40.0,Temperley,0,Round,1,1.0,0,4.75,12343.0,7260.59,12158.0,-36.0,16405.6816,18.0,18.0,Super Ideal,G,SI1,1.7,GIA,12720.0
40.0,White Lily,0,Round,1,1.0,1,4.76,12370.0,7276.47,12184.0,-34.0,15906.9473,18.0,18.0,Super Ideal,G,SI1,1.7,GIA,12720.0
40.0,Zenith Gems,0,Round,1,1.0,0,8.2,11050.0,6500.0,10884.0,-39.0,15231.3623,18.0,18.0,Super Ideal,G,SI1,1.7,GIA,12720.0
41.0,Alice Designs Jewelry,0,Round,1,1.0,1,12.93,698.0,1396.0,688.0,-41.0,992.0664,18.0,18.0,Super Ideal,I,SI1,0.5,GIA,1315.62
41.0,Celestine Jewels,0,Round,1,1.0,0,8.92,644.0,1288.0,634.0,-51.0,1115.8009,18.0,18.0,Super Ideal,I,SI1,0.5,GIA,1315.62
41.0,Crown Jewels,0,Round,1,1.0,1,1.44,625.0,1250.0,616.0,-54.0,1140.6219,18.0,18.0,Super Ideal,I,SI1,0.5,GIA,1315.62
41.0,Epiphany Diamonds,0,Round,1,1.0,0,7.99,606.0,1212.0,597.0,-56.0,1163.2893,18.0,18.0,Super Ideal,I,SI1,0.5,GIA,1315.62
41.0,H & Co.,0,Round,1,1.0,1,14.09,622.0,1244.0,613.0,-51.0,1063.219,18.0,18.0,Super Ideal,I,SI1,0.5,GIA,1315.62
41.0,Helene Mitchell,0,Round,1,2.0,0,10.39,687.0,1374.0,677.0,-46.0,1073.032,18.0,18.0,Super Ideal,I,SI1,0.5,GIA,1315.62
41.0,Iris Diamonds,0,Round,1,1.0,0,13.45,650.0,1300.0,640.0,-56.0,1237.8344,18.0,18.0,Super Ideal,I,SI1,0.5,GIA,1315.62
41.0,Jane Brear,0,Round,1,1.0,0,6.4,705.0,1410.0,694.0,-47.0,1116.9489,18.0,18.0,Super Ideal,I,SI1,0.5,GIA,1315.62
41.0,Kiara Gems,0,Round,1,1.0,0,10.26,519.0,1038.0,511.0,-63.0,1173.9896,18.0,18.0,Super Ideal,I,SI1,0.5,GIA,1315.62
41.0,Liliane Hans,0,Round,1,1.0,0,1.32,549.0,1098.0,541.0,-60.0,1169.3235,18.0,18.0,Super Ideal,I,SI1,0.5,GIA,1315.62
41.0,Luna Diamonds,0,Round,1,1.0,0,12.86,603.0,1206.0,594.0,-53.0,1078.1821,18.0,18.0,Super Ideal,I,SI1,0.5,GIA,1315.62
41.0,Michelle Kennedy,0,Round,1,1.0,0,2.31,691.0,1382.0,681.0,-51.0,1197.0591,18.0,18.0,Super Ideal,I,SI1,0.5,GIA,1315.62
41.0,Michelle's Creations,0,Round,1,1.0,0,8.95,666.0,1332.0,656.0,-58.0,1343.9354,18.0,18.0,Super Ideal,I,SI1,0.5,GIA,1315.62
41.0,Park Avenue Fine Jewelers,0,Round,1,1.0,0,8.91,682.0,1364.0,672.0,-52.0,1209.0618,18.0,18.0,Super Ideal,I,SI1,0.5,GIA,1315.62
41.0,Rya Diamonds,0,Round,1,1.0,1,13.95,615.0,1230.0,606.0,-52.0,1086.2081,18.0,18.0,Super Ideal,I,SI1,0.5,GIA,1315.62
41.0,Temperley,0,Round,1,1.0,0,9.16,693.0,1386.0,683.0,-49.0,1145.7385,18.0,18.0,Super Ideal,I,SI1,0.5,GIA,1315.62
41.0,White Lily,0,Round,1,1.0,0,2.02,641.0,1282.0,631.0,-49.0,1065.1871,18.0,18.0,Super Ideal,I,SI1,0.5,GIA,1315.62
