index,retailer,lab,shape,polish,symmetry,fluorescence,discount_%,retail_price,price_carat,wire_price,fair_price_diif,hidden_price,qualityScore,qualityMaxScore,cut,color,clarity,carat,report,price
2,Helene Mitchell,0,Oval,1,2,0,0.0,823.0,2057.5,811.0,-16.0,799.261,15.0,15.0,Ideal,F,VS2,0.4,GIA,1020.0
2,Jane Brear,0,Oval,1,1,0,0.0,1793.0,4482.5,1766.0,62.0,900.7723,15.0,15.0,Ideal,F,VS2,0.4,GIA,1020.0
2,Mayfair Creations,0,Oval,1,1,0,0.0,811.0,2027.5,799.0,-25.0,880.9387,15.0,15.0,Ideal,F,VS2,0.4,GIA,1020.0
2,White Lily,0,Oval,3,2,0,0.0,1284.0,3210.0,1265.0,24.0,844.0494,14.0,15.0,Ideal,F,VS2,0.4,GIA,1020.0
3,Beatrice & Co,0,Round,1,1,3,0.0,367.0,1359.26,361.0,-32.0,459.32,17.0,18.0,Ideal,G,VS2,0.27,GIA,600.0
3,Crown Jewels,0,Round,1,1,0,0.0,395.0,1462.96,389.0,-43.0,581.36,17.0,18.0,Ideal,G,VS2,0.27,GIA,600.0
3,Michelle Kennedy,0,Round,1,2,0,0.0,798.0,2955.56,786.0,14.0,593.7501,18.0,18.0,Ideal,G,VS2,0.27,GIA,600.0
3,Michelle's Creations,0,Round,1,1,0,0.0,446.0,1651.85,439.0,-30.0,538.4173,18.0,18.0,Ideal,G,VS2,0.27,GIA,600.0
3,Temperley,0,Round,1,1,2,0.0,714.0,2644.44,703.0,27.0,475.9804,18.0,18.0,Ideal,G,VS2,0.27,GIA,600.0
3,White Lily,0,Round,2,1,0,0.0,873.0,3233.33,860.0,29.0,573.5431,18.0,18.0,Ideal,G,VS2,0.27,GIA,600.0
4,Crown Jewels,0,Round,1,1,0,0.0,1224.0,2147.37,1206.0,-53.0,2225.3845,18.0,18.0,Super Ideal,H,IF,0.57,GIA,2130.0
4,Helene Mitchell,0,Round,1,2,2,0.0,1221.0,2142.11,1203.0,-37.0,1638.0665,18.0,18.0,Super Ideal,H,IF,0.57,GIA,2130.0
4,Jane Brear,0,Round,1,1,0,0.0,2392.0,4196.49,2356.0,14.0,1770.2498,18.0,18.0,Super Ideal,H,IF,0.57,GIA,2130.0
4,Michelle Kennedy,0,Round,1,1,0,0.0,2335.0,4096.49,2300.0,0.0,1978.1481,18.0,18.0,Super Ideal,H,IF,0.57,GIA,2130.0
4,Sophia Stones,0,Round,1,1,0,0.0,1405.0,2464.91,1384.0,-38.0,1912.9095,18.0,18.0,Super Ideal,H,IF,0.57,GIA,2130.0
4,Temperley,0,Round,1,2,0,0.0,2355.0,4131.58,2320.0,6.0,1883.5608,17.0,17.0,Super Ideal,H,IF,0.57,GIA,2130.0
5,Alice Designs Jewelry,0,Pear,1,2,0,0.0,2275.0,3159.72,2241.0,-29.0,2532.9866,15.0,15.0,Super Ideal,D,SI1,0.72,GIA,2600.0
5,Helene Mitchell,0,Pear,1,1,0,0.0,1756.0,2438.89,1730.0,-52.0,2870.7246,15.0,15.0,Super Ideal,D,SI1,0.72,GIA,2600.0
5,Jane Brear,0,Pear,1,2,2,0.0,2577.0,3579.17,2538.0,-12.0,2311.03,14.0,15.0,Super Ideal,D,SI1,0.72,GIA,2600.0
5,Michelle Kennedy,0,Pear,1,2,2,0.0,2529.0,3512.5,2491.0,-13.0,2280.0676,15.0,15.0,Super Ideal,D,SI1,0.72,GIA,2600.0
5,Temperley,0,Pear,1,2,0,0.0,2672.0,3711.11,2632.0,-9.0,2317.9829,15.0,15.0,Super Ideal,D,SI1,0.72,GIA,2600.0
5,White Lily,0,Pear,1,2,1,0.0,2509.0,3484.72,2471.0,-30.0,2837.468,15.0,15.0,Super Ideal,D,SI1,0.72,GIA,2600.0
6,Celestine Jewels,0,Round,1,2,2,0.0,461.0,1152.5,454.0,-26.0,528.9729,14.0,18.0,Very Good,I,SI2,0.4,GIA,742.86
6,Francesca,0,Round,2,1,0,0.0,648.0,1620.0,638.0,-4.0,569.8359,17.0,18.0,Very Good,I,SI2,0.4,GIA,742.86
6,Helene Mitchell,0,Round,1,2,0,0.0,468.0,1170.0,461.0,-24.0,522.3878,14.0,18.0,Very Good,I,SI2,0.4,GIA,742.86
6,Jane Brear,0,Round,2,2,0,0.0,956.0,2390.0,942.0,33.0,606.5906,15.0,18.0,Very Good,I,SI2,0.4,GIA,742.86
6,Luna Diamonds,0,Round,3,2,1,0.0,533.0,1332.5,525.0,15.0,392.1456,14.0,18.0,Very Good,I,SI2,0.4,GIA,742.86
6,Michelle Kennedy,0,Round,3,3,2,0.0,982.0,2455.0,967.0,50.0,551.9401,15.0,18.0,Very Good,I,SI2,0.4,GIA,742.86
6,Michelle's Creations,0,Round,1,2,0,0.0,480.0,1200.0,473.0,-40.0,675.4071,15.0,18.0,Very Good,I,SI2,0.4,GIA,742.86
6,Temperley,0,Round,1,1,1,0.0,906.0,2265.0,892.0,43.0,534.9022,15.0,18.0,Very Good,I,SI2,0.4,GIA,742.86
6,White Lily,0,Round,1,1,0,0.0,830.0,2075.0,818.0,25.0,561.1951,15.0,18.0,Very Good,I,SI2,0.4,GIA,742.86
9,Belle Diamonds,0,Cushion,1,2,0,0.0,10453.0,6112.87,10296.0,-47.0,16428.8105,15.0,15.0,Super Ideal,G,VS2,1.71,GIA,9490.0
9,Temperley,0,Cushion,1,1,0,0.0,11139.0,6514.04,10972.0,-23.0,12072.998,15.0,15.0,Super Ideal,G,VS2,1.71,GIA,9490.0
10,Alice Designs Jewelry,0,Marquise,1,2,0,0.0,1769.0,2527.14,1742.0,-42.0,2237.2998,14.0,15.0,Very Good,E,SI1,0.7,GIA,2190.0
10,Francesca,0,Marquise,2,2,0,0.0,2469.0,3527.14,2432.0,-23.0,2348.4045,13.0,15.0,Very Good,E,SI1,0.7,GIA,2190.0
10,Helene Mitchell,0,Marquise,1,1,0,0.0,1504.0,2148.57,1481.0,-57.0,2540.5764,14.0,15.0,Very Good,E,SI1,0.7,GIA,2190.0
10,Isabel Ervin,0,Marquise,3,2,2,0.0,1575.0,2250.0,1551.0,-51.0,2344.1921,14.0,15.0,Very Good,E,SI1,0.7,GIA,2190.0
10,Jane Brear,0,Marquise,1,2,0,0.0,2958.0,4225.71,2914.0,-13.0,2508.3789,14.0,15.0,Very Good,E,SI1,0.7,GIA,2190.0
10,Michelle Kennedy,0,Marquise,1,2,2,0.0,2824.0,4034.29,2782.0,-14.0,2402.9141,14.0,15.0,Very Good,E,SI1,0.7,GIA,2190.0
10,White Lily,0,Marquise,1,2,0,0.0,2495.0,3564.29,2458.0,-23.0,2366.9973,15.0,15.0,Very Good,E,SI1,0.7,GIA,2190.0
11,Alice Designs Jewelry,0,Oval,1,1,3,0.0,4718.0,4671.29,4647.0,-25.0,5095.4951,15.0,15.0,Super Ideal,F,VS1,1.01,GIA,6660.0
11,Crown Jewels,0,Oval,1,1,0,0.0,5671.0,5614.85,5586.0,-33.0,6873.8062,15.0,15.0,Super Ideal,F,VS1,1.01,GIA,6660.0
11,Emerald Bay,0,Oval,1,1,2,0.0,4068.0,4027.72,4007.0,-45.0,6002.3179,15.0,15.0,Super Ideal,F,VS1,1.01,GIA,6660.0
11,Jane Brear,0,Oval,1,2,1,0.0,6997.0,6927.72,6892.0,-10.0,6335.5581,15.0,15.0,Super Ideal,F,VS1,1.01,GIA,6660.0
11,Kiara Gems,0,Oval,1,1,0,0.0,5733.0,5676.24,5647.0,-33.0,7010.7979,15.0,15.0,Super Ideal,F,VS1,1.01,GIA,6660.0
11,Phoenix Crafts,0,Oval,1,2,0,0.0,5588.0,5532.67,5504.0,-31.0,6621.9258,15.0,15.0,Super Ideal,F,VS1,1.01,GIA,6660.0
11,Rya Diamonds,0,Oval,1,1,2,0.0,5246.0,5194.06,5167.0,-29.0,6007.1182,15.0,15.0,Super Ideal,F,VS1,1.01,GIA,6660.0
11,White Lily,0,Oval,2,2,0,0.0,9640.0,9544.55,9495.0,21.0,6493.1704,15.0,15.0,Super Ideal,F,VS1,1.01,GIA,6660.0
12,Aurora Light,0,Cushion,2,2,0,0.0,8658.0,5772.0,8528.0,-33.0,10707.1904,14.0,15.0,Very Good,I,VS1,1.5,GIA,9180.0
12,Helene Mitchell,0,Cushion,1,2,0,0.0,4509.0,3006.0,4441.0,-53.0,8025.5293,12.0,15.0,Very Good,I,VS1,1.5,GIA,9180.0
12,Michelle Kennedy,0,Cushion,1,1,0,0.0,7108.0,4738.67,7001.0,-17.0,7157.2456,13.0,15.0,Very Good,I,VS1,1.5,GIA,9180.0
12,NELA,0,Cushion,1,1,0,0.0,4650.0,3100.0,4580.0,-43.0,6857.3604,13.0,15.0,Very Good,I,VS1,1.5,GIA,9180.0
12,Temperley,0,Cushion,1,1,0,0.0,5560.0,3706.67,5477.0,-34.0,7079.8213,13.0,15.0,Very Good,I,VS1,1.5,GIA,9180.0
12,Vienna Stones,0,Cushion,2,3,0,0.0,6261.0,4174.0,6167.0,-38.0,8427.0596,12.0,15.0,Very Good,I,VS1,1.5,GIA,9180.0
12,White Lily,0,Cushion,1,2,0,0.0,15163.0,10108.67,14936.0,54.0,8197.6416,13.0,15.0,Very Good,I,VS1,1.5,GIA,9180.0
13,Belle Diamonds,0,Oval,1,2,1,0.0,3443.0,3825.56,3391.0,-41.0,4727.0464,15.0,15.0,Very Good,E,VS1,0.9,GIA,4245.0
13,Helene Mitchell,0,Oval,1,2,1,0.0,3436.0,3817.78,3384.0,-41.0,4779.5034,14.0,15.0,Very Good,E,VS1,0.9,GIA,4245.0
13,Kiara Gems,0,Oval,1,2,0,0.0,3372.0,3746.67,3321.0,-43.0,4844.7788,14.0,15.0,Very Good,E,VS1,0.9,GIA,4245.0
13,Metanoia Diamonds,0,Oval,1,2,1,0.0,3473.0,3858.89,3421.0,-40.0,4697.0054,15.0,15.0,Very Good,E,VS1,0.9,GIA,4245.0
13,Sevilla Stones,0,Oval,1,1,0,0.0,3820.0,4244.44,3763.0,-40.0,5208.0571,15.0,15.0,Very Good,E,VS1,0.9,GIA,4245.0
13,Vaari’s Workshop,0,Oval,1,2,2,0.0,2488.0,2764.44,2451.0,-53.0,4305.9121,15.0,15.0,Very Good,E,VS1,0.9,GIA,4245.0
13,White Lily,0,Oval,1,1,2,0.0,6501.0,7223.33,6403.0,18.0,4480.7939,15.0,15.0,Very Good,E,VS1,0.9,GIA,4245.0
14,Alice Designs Jewelry,0,Pear,1,2,0,0.0,1174.0,2935.0,1156.0,3.0,899.8956,15.0,15.0,Ideal,F,VVS1,0.4,GIA,996.67
14,Eclipse Diamonds,0,Pear,1,2,0,0.0,884.0,2210.0,871.0,-31.0,1006.1685,15.0,15.0,Ideal,F,VVS1,0.4,GIA,996.67
14,Helene Mitchell,0,Pear,1,2,1,0.0,1157.0,2892.5,1140.0,-2.0,927.8939,15.0,15.0,Ideal,F,VVS1,0.4,GIA,996.67
14,Jane Brear,0,Pear,1,2,2,0.0,1614.0,4035.0,1590.0,28.0,992.7544,14.0,15.0,Ideal,F,VVS1,0.4,GIA,996.67
14,Michelle Kennedy,0,Pear,1,2,1,0.0,1814.0,4535.0,1787.0,48.0,965.6813,15.0,15.0,Ideal,F,VVS1,0.4,GIA,996.67
14,Sorelli Gems,0,Pear,1,2,2,0.0,817.0,2042.5,805.0,-34.0,978.5751,14.0,15.0,Ideal,F,VVS1,0.4,GIA,996.67
14,Temperley,0,Pear,1,2,0,0.0,2289.0,5722.5,2255.0,67.0,1075.8444,15.0,15.0,Ideal,F,VVS1,0.4,GIA,996.67
14,White Lily,0,Pear,1,2,0,0.0,1616.0,4040.0,1592.0,22.0,1043.5416,15.0,15.0,Ideal,F,VVS1,0.4,GIA,996.67
15,Alice Designs Jewelry,0,Oval,1,2,0,0.0,4485.0,3737.5,4418.0,-34.0,5535.6743,13.0,15.0,Very Good,H,SI2,1.2,GIA,5195.0
15,Azura Diamonds,0,Oval,1,2,0,0.0,4010.0,3341.67,3950.0,-35.0,4991.1353,11.0,15.0,Very Good,H,SI2,1.2,GIA,5195.0
15,Brienne’s Creations,0,Oval,2,2,2,0.0,4136.0,3446.67,4074.0,-31.0,4914.4814,14.0,15.0,Very Good,H,SI2,1.2,GIA,5195.0
15,Henry Wirth,0,Oval,2,2,2,0.0,3907.0,3255.83,3848.0,-33.0,4784.5928,13.0,15.0,Very Good,H,SI2,1.2,GIA,5195.0
15,Jane Brear,0,Oval,1,2,0,0.0,6327.0,5272.5,6232.0,-6.0,5474.8403,12.0,15.0,Very Good,H,SI2,1.2,GIA,5195.0
15,Kiara Gems,0,Oval,1,2,0,0.0,4673.0,3894.17,4603.0,-30.0,5417.2617,13.0,15.0,Very Good,H,SI2,1.2,GIA,5195.0
15,Le Trésor,0,Oval,1,1,0,0.0,3521.0,2934.17,3468.0,-47.0,5400.9673,13.0,15.0,Very Good,H,SI2,1.2,GIA,5195.0
15,Michelle Kennedy,0,Oval,1,2,0,0.0,5935.0,4945.83,5846.0,-3.0,4997.1528,12.0,15.0,Very Good,H,SI2,1.2,GIA,5195.0
15,Temperley,0,Oval,1,3,1,0.0,5521.0,4600.83,5438.0,-23.0,5830.1128,12.0,15.0,Very Good,H,SI2,1.2,GIA,5195.0
15,White Lily,0,Oval,1,2,0,0.0,5521.0,4600.83,5438.0,5.0,4305.061,12.0,15.0,Very Good,H,SI2,1.2,GIA,5195.0
17,Michelle Kennedy,0,Pear,2,2,1,0.0,4102.0,4021.57,4040.0,-1.0,3251.4426,0.0,0.0,Very Good,H,SI2,1.02,GIA,3305.0
17,White Lily,0,Pear,2,3,0,0.0,4435.0,4348.04,4368.0,15.0,3028.0825,11.0,15.0,Very Good,H,SI2,1.02,GIA,3305.0
20,Alice Designs Jewelry,0,Emerald,1,2,0,0.0,1405.0,2650.94,1384.0,-18.0,1308.1705,15.0,15.0,Super Ideal,E,VS1,0.53,GIA,1620.0
20,Helene Mitchell,0,Emerald,1,2,0,0.0,1302.0,2456.6,1282.0,-27.0,1370.9413,15.0,15.0,Super Ideal,E,VS1,0.53,GIA,1620.0
22,Alice Designs Jewelry,0,Oval,1,2,0,0.0,774.0,1682.61,762.0,-44.0,1136.6904,15.0,15.0,Ideal,E,VS1,0.46,GIA,1160.0
22,Eclipse Diamonds,0,Oval,1,2,0,0.0,916.0,1991.3,902.0,-43.0,1303.8809,15.0,15.0,Ideal,E,VS1,0.46,GIA,1160.0
22,Helene Mitchell,0,Oval,2,2,0,0.0,895.0,1945.65,882.0,-31.0,1055.1089,15.0,15.0,Ideal,E,VS1,0.46,GIA,1160.0
24,Alice Designs Jewelry,0,Oval,1,1,0,0.0,1551.0,2215.71,1528.0,-30.0,1808.7023,15.0,15.0,Ideal,J,VS1,0.7,GIA,2040.0
24,Aurora Light,0,Oval,1,2,1,0.0,1292.0,1845.71,1273.0,-35.0,1632.6907,15.0,15.0,Ideal,J,VS1,0.7,GIA,2040.0
24,Celestine Jewels,0,Oval,1,1,0,0.0,1236.0,1765.71,1217.0,-44.0,1811.0543,15.0,15.0,Ideal,J,VS1,0.7,GIA,2040.0
24,Kiara Gems,0,Oval,1,2,1,0.0,1258.0,1797.14,1239.0,-39.0,1675.9305,15.0,15.0,Ideal,J,VS1,0.7,GIA,2040.0
24,Michelle Kennedy,0,Oval,2,2,1,0.0,2524.0,3605.71,2486.0,25.0,1641.4844,15.0,15.0,Ideal,J,VS1,0.7,GIA,2040.0
24,Park Avenue Fine Jewelers,0,Oval,2,2,0,0.0,1214.0,1734.29,1196.0,-46.0,1839.4889,15.0,15.0,Ideal,J,VS1,0.7,GIA,2040.0
25,Aurora Light,0,Round,1,1,1,0.0,9446.0,6094.19,9304.0,-25.0,10656.0088,18.0,18.0,Ideal,H,SI2,1.55,GIA,7680.0
25,Jane Brear,0,Round,1,1,0,0.0,9747.0,6288.39,9601.0,-22.0,10624.8789,18.0,18.0,Ideal,H,SI2,1.55,GIA,7680.0
25,White Lily,0,Round,2,1,4,0.0,9334.0,6021.94,9194.0,-14.0,9224.5479,18.0,18.0,Ideal,H,SI2,1.55,GIA,7680.0
25,Zenith Gems,0,Round,1,1,0,0.0,6969.0,4496.13,6864.0,-44.0,10442.8359,18.0,18.0,Ideal,H,SI2,1.55,GIA,7680.0
26,Alice Designs Jewelry,0,Round,1,1,0,0.0,526.0,1461.11,518.0,-26.0,599.3522,18.0,18.0,Super Ideal,E,SI2,0.36,GIA,706.67
26,Baroque Diamonds,0,Round,1,1,0,0.0,551.0,1530.56,543.0,-23.0,604.1496,18.0,18.0,Super Ideal,E,SI2,0.36,GIA,706.67
26,Crown Jewels,0,Round,1,1,0,0.0,495.0,1375.0,488.0,-30.0,596.1455,18.0,18.0,Super Ideal,E,SI2,0.36,GIA,706.67
26,Diamonds by Marie,0,Round,1,1,0,0.0,486.0,1350.0,479.0,-19.0,504.6435,18.0,18.0,Super Ideal,E,SI2,0.36,GIA,706.67
26,Eclipse Diamonds,0,Round,1,1,0,0.0,533.0,1480.56,525.0,-22.0,578.1401,18.0,18.0,Super Ideal,E,SI2,0.36,GIA,706.67
26,H & Co.,0,Round,1,1,0,0.0,548.0,1522.22,540.0,-21.0,586.0546,18.0,18.0,Super Ideal,E,SI2,0.36,GIA,706.67
26,Helene Mitchell,0,Round,1,1,1,0.0,522.0,1450.0,514.0,-8.0,477.7391,18.0,18.0,Super Ideal,E,SI2,0.36,GIA,706.67
26,Henry Wirth,0,Round,1,1,0,0.0,595.0,1652.78,586.0,-20.0,626.1122,18.0,18.0,Super Ideal,E,SI2,0.36,GIA,706.67
26,J. Perrera,0,Round,1,1,0,0.0,557.0,1547.22,549.0,-8.0,512.463,18.0,18.0,Super Ideal,E,SI2,0.36,GIA,706.67
26,Jane Brear,0,Round,1,1,0,0.0,859.0,2386.11,846.0,22.0,597.665,18.0,18.0,Super Ideal,E,SI2,0.36,GIA,706.67
26,Michelle Kennedy,0,Round,1,1,1,0.0,815.0,2263.89,803.0,23.0,559.2856,18.0,18.0,Super Ideal,E,SI2,0.36,GIA,706.67
26,Michelle's Creations,0,Round,1,1,0,0.0,358.0,994.44,353.0,-47.0,572.0942,18.0,18.0,Super Ideal,E,SI2,0.36,GIA,706.67
26,Temperley,0,Round,1,1,1,0.0,803.0,2230.56,791.0,26.0,540.3677,18.0,18.0,Super Ideal,E,SI2,0.36,GIA,706.67
26,Vaari’s Workshop,0,Round,1,1,2,0.0,341.0,947.22,336.0,-44.0,517.873,18.0,18.0,Super Ideal,E,SI2,0.36,GIA,706.67
26,Whisper Diamonds,0,Round,1,1,1,0.0,495.0,1375.0,488.0,-25.0,555.6038,18.0,18.0,Super Ideal,E,SI2,0.36,GIA,706.67
26,White Lily,0,Round,1,1,0,0.0,803.0,2230.56,791.0,16.0,586.4907,17.0,18.0,Super Ideal,E,SI2,0.36,GIA,706.67
27,Alice Designs Jewelry,0,Oval,1,1,1,0.0,10726.0,7150.67,10565.0,-19.0,10798.8066,13.0,15.0,Good,D,SI1,1.5,GIA,9900.0
28,Alice Designs Jewelry,0,Oval,1,1,0,0.0,14146.0,9368.21,13934.0,-26.0,15639.4287,15.0,15.0,Super Ideal,G,VS1,1.51,GIA,13030.0
28,Brienne’s Creations,0,Oval,1,2,1,0.0,12302.0,8147.02,12117.0,-33.0,15017.7129,15.0,15.0,Super Ideal,G,VS1,1.51,GIA,13030.0
28,Halo Gems,0,Oval,1,2,0,0.0,11076.0,7335.1,10910.0,-43.0,15904.2471,15.0,15.0,Super Ideal,G,VS1,1.51,GIA,13030.0
28,Kiara Gems,0,Oval,1,1,0,0.0,11653.0,7717.22,11478.0,-41.0,16066.1133,15.0,15.0,Super Ideal,G,VS1,1.51,GIA,13030.0
28,Mayfair Creations,0,Oval,1,1,0,0.0,14856.0,9838.41,14633.0,-26.0,16440.1211,15.0,15.0,Super Ideal,G,VS1,1.51,GIA,13030.0
28,Michelle Kennedy,0,Oval,1,1,1,0.0,17730.0,11741.72,17464.0,-5.0,15289.6709,15.0,15.0,Super Ideal,G,VS1,1.51,GIA,13030.0
29,Helene Mitchell,0,Pear,2,1,2,0.0,1389.0,2315.0,1368.0,-41.0,1843.589,15.0,15.0,Very Good,D,VVS2,0.6,GIA,1950.0
29,Jane Brear,0,Pear,2,3,0,0.0,3251.0,5418.33,3202.0,37.0,1871.6454,12.0,15.0,Very Good,D,VVS2,0.6,GIA,1950.0
29,Michelle Kennedy,0,Pear,3,3,1,0.0,1987.0,3311.67,1957.0,-12.0,1780.8281,11.0,15.0,Very Good,D,VVS2,0.6,GIA,1950.0
29,Whisper Diamonds,0,Pear,2,2,0,0.0,1723.0,2871.67,1697.0,-30.0,1938.6846,15.0,15.0,Very Good,D,VVS2,0.6,GIA,1950.0
31,Alice Designs Jewelry,0,Heart,1,1,0,0.0,2273.0,2525.56,2239.0,-26.0,2367.4092,14.0,15.0,Ideal,F,SI2,0.9,GIA,2710.0
31,Carnaby Facets,0,Heart,1,2,1,0.0,2411.0,2678.89,2375.0,-17.0,2238.2317,14.0,15.0,Ideal,F,SI2,0.9,GIA,2710.0
31,Jane Brear,0,Heart,2,2,3,0.0,3422.0,3802.22,3371.0,16.0,2288.9722,13.0,15.0,Ideal,F,SI2,0.9,GIA,2710.0
31,Michelle Kennedy,0,Heart,1,1,1,0.0,3716.0,4128.89,3660.0,47.0,1949.7781,14.0,15.0,Ideal,F,SI2,0.9,GIA,2710.0
31,Rya Diamonds,0,Heart,1,1,0,0.0,2250.0,2500.0,2216.0,-25.0,2314.9915,14.0,15.0,Ideal,F,SI2,0.9,GIA,2710.0
31,Temperley,0,Heart,2,2,1,0.0,2934.0,3260.0,2890.0,1.0,2246.8921,13.0,15.0,Ideal,F,SI2,0.9,GIA,2710.0
31,White Lily,0,Heart,1,2,1,0.0,3106.0,3451.11,3059.0,1.0,2368.1257,14.0,15.0,Ideal,F,SI2,0.9,GIA,2710.0
32,Helene Mitchell,0,Oval,1,1,2,0.0,1478.0,2737.04,1456.0,-14.0,1409.0293,15.0,15.0,Ideal,F,VVS1,0.54,GIA,1690.0
35,Alice Designs Jewelry,0,Round,1,1,1,0.0,645.0,1612.5,635.0,5.0,517.1156,18.0,18.0,Super Ideal,J,SI2,0.4,GIA,677.14
35,Diamonds by Marie,0,Round,1,1,1,0.0,378.0,945.0,372.0,-37.0,508.9624,18.0,18.0,Super Ideal,J,SI2,0.4,GIA,677.14
35,Francesca,0,Round,1,1,2,0.0,626.0,1565.0,617.0,-3.0,545.2597,18.0,18.0,Super Ideal,J,SI2,0.4,GIA,677.14
35,Helene Mitchell,0,Round,1,1,0,0.0,436.0,1090.0,429.0,-33.0,549.2931,18.0,18.0,Super Ideal,J,SI2,0.4,GIA,677.14
35,Jane Brear,0,Round,1,1,0,0.0,829.0,2072.5,817.0,37.0,511.4483,18.0,18.0,Super Ideal,J,SI2,0.4,GIA,677.14
35,Liliane Hans,0,Round,1,1,0,0.0,350.0,875.0,345.0,-45.0,536.426,18.0,18.0,Super Ideal,J,SI2,0.4,GIA,677.14
35,Luna Diamonds,0,Round,1,1,1,0.0,533.0,1332.5,525.0,-19.0,557.4294,18.0,18.0,Super Ideal,J,SI2,0.4,GIA,677.14
35,Michelle Kennedy,0,Round,1,1,1,0.0,901.0,2252.5,887.0,65.0,461.0008,18.0,18.0,Super Ideal,J,SI2,0.4,GIA,677.14
35,Michelle's Creations,0,Round,1,1,0,0.0,470.0,1175.0,463.0,-31.0,572.2797,18.0,18.0,Super Ideal,J,SI2,0.4,GIA,677.14
35,Temperley,0,Round,2,1,1,0.0,874.0,2185.0,861.0,46.0,504.7201,18.0,18.0,Super Ideal,J,SI2,0.4,GIA,677.14
35,Whisper Diamonds,0,Round,1,1,0,0.0,445.0,1112.5,438.0,-30.0,539.7556,18.0,18.0,Super Ideal,J,SI2,0.4,GIA,677.14
35,White Lily,0,Round,2,2,2,0.0,829.0,2072.5,817.0,49.0,469.8206,18.0,18.0,Super Ideal,J,SI2,0.4,GIA,677.14
36,Aurora Light,0,Princess,2,3,0,0.0,2770.0,3077.78,2728.0,-21.0,2975.6436,13.0,15.0,Very Good,G,SI2,0.9,GIA,2650.0
36,Jane Brear,0,Princess,1,3,0,0.0,1773.0,1970.0,1746.0,-43.0,2620.8608,13.0,15.0,Very Good,G,SI2,0.9,GIA,2650.0
36,Temperley,0,Princess,1,2,0,0.0,2360.0,2622.22,2325.0,-25.0,2670.8259,13.0,15.0,Very Good,G,SI2,0.9,GIA,2650.0
36,White Lily,0,Princess,1,3,0,0.0,3762.0,4180.0,3706.0,13.0,2822.5601,11.0,15.0,Very Good,G,SI2,0.9,GIA,2650.0
37,Crown Jewels,0,Round,1,1,0,0.0,373.0,1434.62,367.0,-44.0,560.4575,18.0,18.0,Super Ideal,H,VVS2,0.26,GIA,631.67
