index,retailer,lab,shape,polish,symmetry,fluorescence,discount_%,retail_price,price_carat,wire_price,fair_price_diif,hidden_price,qualityScore,qualityMaxScore,cut,color,clarity,carat,report,price
20,Serene Peaks Diamonds,2,Round,1,1,0,11.72,1174.0,767.32,1156.0,-58.0,2008.5804,18.0,18.0,Super Ideal,F,SI1,1.53,IGI,3810.0
20,Silva Diamonds,2,Round,1,1,0,10.75,1158.0,756.86,1141.0,-58.0,1995.1312,18.0,18.0,Super Ideal,F,SI1,1.53,IGI,3810.0
20,White Lily,2,Round,1,1,0,19.69,1180.38,771.49,1163.0,-57.0,1950.038,18.0,18.0,Super Ideal,F,SI1,1.53,IGI,3810.0
21,Temperley,2,Round,1,2,0,14.39,1311.0,1311.0,1291.0,-15.0,1109.8489,18.0,18.0,Super Ideal,J,VVS2,1.0,IGI,1690.0
22,Jane Brear,2,Round,1,1,0,16.16,1287.0,814.56,1268.0,-60.0,2278.8242,18.0,18.0,Ideal,F,VS2,1.58,IGI,4286.67
22,Mei & Co,2,Round,1,1,0,13.87,1263.0,799.37,1244.0,-60.0,2244.9097,18.0,18.0,Ideal,F,VS2,1.58,IGI,4286.67
22,Michelle Kennedy,2,Round,1,1,0,10.74,1292.0,817.72,1273.0,-58.0,2218.3606,18.0,18.0,Ideal,F,VS2,1.58,IGI,4286.67
22,Periwinkle Stones,2,Round,1,1,0,13.46,1294.0,818.99,1275.0,-58.0,2215.957,18.0,18.0,Ideal,F,VS2,1.58,IGI,4286.67
22,Serene Peaks Diamonds,2,Round,1,1,0,13.09,1288.0,815.19,1269.0,-59.0,2274.7683,18.0,18.0,Ideal,F,VS2,1.58,IGI,4286.67
22,Taiga Gems,2,Round,1,1,0,13.29,1306.0,826.58,1286.0,-57.0,2190.9451,18.0,18.0,Ideal,F,VS2,1.58,IGI,4286.67
22,Temperley,2,Round,1,1,0,13.83,1374.0,869.62,1353.0,-56.0,2234.3469,18.0,18.0,Ideal,F,VS2,1.58,IGI,4286.67
22,Tierra Mia Diamonds,2,Round,1,1,0,13.96,1240.0,784.81,1221.0,-61.0,2274.2532,18.0,18.0,Ideal,F,VS2,1.58,IGI,4286.67
30,Cirrus Gems,2,Round,1,1,0,18.97,735.0,639.13,724.0,-58.0,1263.1445,18.0,18.0,Super Ideal,F,VS2,1.15,IGI,2426.67
30,Michelle Kennedy,2,Round,1,1,0,18.63,784.0,681.74,772.0,-53.0,1200.3378,18.0,18.0,Super Ideal,F,VS2,1.15,IGI,2426.67
30,Rosella,2,Round,1,1,0,10.74,740.0,643.48,729.0,-59.0,1289.7725,18.0,18.0,Super Ideal,F,VS2,1.15,IGI,2426.67
30,White Lily,2,Round,1,1,0,17.3,772.12,671.41,761.0,-56.0,1253.577,18.0,18.0,Super Ideal,F,VS2,1.15,IGI,2426.67
38,Promenade Jewelry,2,Pear,1,1,0,15.68,381.23,614.89,376.0,-37.0,390.3585,15.0,15.0,Very Good,H,VVS2,0.62,IGI,680.0
46,White Lily,2,Princess,1,2,0,23.18,690.08,676.55,680.0,-62.0,1151.6606,15.0,15.0,Super Ideal,H,VS2,1.02,IGI,1940.0
48,Jane Brear,2,Round,2,2,0,12.85,721.38,721.38,711.0,-66.0,1502.4182,15.0,18.0,Good,D,VS2,1.0,IGI,2530.0
48,Michelle Kennedy,2,Round,1,1,0,13.55,699.0,699.0,689.0,-67.0,1531.8124,15.0,18.0,Good,D,VS2,1.0,IGI,2530.0
52,Avignon Diamonds,2,Round,1,1,0,70.48,684.0,677.23,674.0,-61.0,1254.5287,18.0,18.0,Ideal,F,VS2,1.01,IGI,2040.0
52,Clermont Diamonds,2,Round,1,1,0,10.17,662.0,655.45,652.0,-61.0,1226.4543,18.0,18.0,Ideal,F,VS2,1.01,IGI,2040.0
52,Jane Brear,2,Round,1,1,0,13.47,694.0,687.13,684.0,-60.0,1236.9918,18.0,18.0,Ideal,F,VS2,1.01,IGI,2040.0
52,Marlowe & Co,2,Round,1,1,0,12.55,676.0,669.31,666.0,-62.0,1262.588,18.0,18.0,Ideal,F,VS2,1.01,IGI,2040.0
52,Meridian Crafts,2,Round,1,1,0,14.03,664.0,657.43,654.0,-61.0,1216.2479,18.0,18.0,Ideal,F,VS2,1.01,IGI,2040.0
52,Michelle Kennedy,2,Round,1,1,0,13.47,688.0,681.19,678.0,-60.0,1244.5819,18.0,18.0,Ideal,F,VS2,1.01,IGI,2040.0
52,Nova Stars,2,Round,1,1,0,11.78,655.0,648.51,645.0,-63.0,1265.4463,18.0,18.0,Ideal,F,VS2,1.01,IGI,2040.0
52,Serenade Diamonds,2,Round,1,1,0,14.79,656.0,649.5,646.0,-64.0,1291.5431,18.0,18.0,Ideal,F,VS2,1.01,IGI,2040.0
52,Taiga Gems,2,Round,1,1,0,12.29,676.0,669.31,666.0,-61.0,1228.1871,18.0,18.0,Ideal,F,VS2,1.01,IGI,2040.0
52,Temperley,2,Round,1,1,0,13.64,688.0,681.19,678.0,-60.0,1228.3213,18.0,18.0,Ideal,F,VS2,1.01,IGI,2040.0
52,Tilia Diamonds,2,Round,1,1,0,13.61,668.64,662.02,659.0,-62.0,1270.0393,18.0,18.0,Ideal,F,VS2,1.01,IGI,2040.0
52,White Lily,2,Round,1,1,0,12.3,683.0,676.24,673.0,-63.0,1308.4445,17.0,18.0,Ideal,F,VS2,1.01,IGI,2040.0
60,Taiga Gems,2,Round,1,1,0,14.34,1874.0,879.81,1846.0,-44.0,2377.7646,18.0,18.0,Super Ideal,H,VS2,2.13,IGI,5543.33
64,Jane Brear,2,Round,1,1,0,18.77,1119.0,695.03,1102.0,-59.0,1944.761,18.0,18.0,Ideal,I,VS1,1.61,IGI,3168.57
64,Lotus Creation,2,Round,1,2,0,18.8,1077.0,668.94,1061.0,-59.0,1880.9158,18.0,18.0,Ideal,I,VS1,1.61,IGI,3168.57
64,Sunset Gems,2,Round,1,1,0,20.35,1053.94,654.62,1038.0,-60.0,1871.4858,18.0,18.0,Ideal,I,VS1,1.61,IGI,3168.57
67,Cirrus Gems,2,Round,1,1,0,15.92,2508.42,1003.37,2471.0,-66.0,5317.7593,18.0,18.0,Ideal,H,VS1,2.5,IGI,8506.67
67,Fuji Diamonds,2,Round,1,1,0,13.42,2525.0,1010.0,2487.0,-66.0,5242.4551,18.0,18.0,Ideal,H,VS1,2.5,IGI,8506.67
67,Jane Brear,2,Round,1,1,0,16.33,2632.0,1052.8,2593.0,-65.0,5330.0312,18.0,18.0,Ideal,H,VS1,2.5,IGI,8506.67
67,Michelle Kennedy,2,Round,1,1,0,15.59,2641.72,1056.69,2602.0,-65.0,5378.8081,18.0,18.0,Ideal,H,VS1,2.5,IGI,8506.67
67,Temperley,2,Round,1,1,0,11.63,2632.0,1052.8,2593.0,-65.0,5308.832,18.0,18.0,Ideal,H,VS1,2.5,IGI,8506.67
67,Vespera Gems,2,Round,1,1,0,14.34,2506.0,1002.4,2468.0,-66.0,5286.4546,18.0,18.0,Ideal,H,VS1,2.5,IGI,8506.67
67,White Lily,2,Round,1,1,0,15.11,2563.12,1025.25,2525.0,-65.0,5225.8789,18.0,18.0,Ideal,H,VS1,2.5,IGI,8506.67
68,Jane Brear,2,Round,1,1,0,7.68,2409.0,963.6,2373.0,-42.0,2954.5217,18.0,18.0,Super Ideal,J,SI1,2.5,IGI,4905.0
69,Temperley,2,Round,1,1,0,10.73,1277.58,932.54,1258.0,-31.0,1334.2754,18.0,18.0,Ideal,I,VS2,1.37,IGI,2275.0
71,Avignon Diamonds,2,Round,1,1,0,11.94,1375.0,892.86,1354.0,-59.0,2402.9915,18.0,18.0,Ideal,F,VS1,1.54,IGI,4595.0
71,Camden Gems,2,Round,1,1,0,12.34,1355.0,879.87,1335.0,-60.0,2406.7227,18.0,18.0,Ideal,F,VS1,1.54,IGI,4595.0
71,Clermont Diamonds,2,Round,1,1,0,11.6,1371.0,890.26,1350.0,-59.0,2405.7954,18.0,18.0,Ideal,F,VS1,1.54,IGI,4595.0
71,Emilia Sterling,2,Round,1,1,0,12.56,1337.0,868.18,1317.0,-60.0,2397.1973,18.0,18.0,Ideal,F,VS1,1.54,IGI,4595.0
71,Fabiola,2,Round,1,1,0,12.06,1364.0,885.71,1344.0,-60.0,2421.4133,18.0,18.0,Ideal,F,VS1,1.54,IGI,4595.0
71,Fuji Diamonds,2,Round,1,1,0,23.23,1364.0,885.71,1344.0,-59.0,2400.012,18.0,18.0,Ideal,F,VS1,1.54,IGI,4595.0
71,Hazel Diamonds,2,Round,1,1,0,13.01,1342.0,871.43,1322.0,-61.0,2468.7812,18.0,18.0,Ideal,F,VS1,1.54,IGI,4595.0
71,Jane Brear,2,Round,1,1,0,13.88,1405.94,912.95,1385.0,-58.0,2418.8633,18.0,18.0,Ideal,F,VS1,1.54,IGI,4595.0
71,Meridian Crafts,2,Round,1,1,0,10.38,1368.0,888.31,1347.0,-60.0,2427.9785,18.0,18.0,Ideal,F,VS1,1.54,IGI,4595.0
71,Michelle Kennedy,2,Round,1,1,0,11.04,1411.0,916.23,1390.0,-59.0,2466.3215,18.0,18.0,Ideal,F,VS1,1.54,IGI,4595.0
71,Periwinkle Stones,2,Round,1,1,0,11.68,1390.0,902.6,1369.0,-59.0,2428.4888,18.0,18.0,Ideal,F,VS1,1.54,IGI,4595.0
71,Roma Diamonds,2,Round,1,1,0,14.68,2278.0,1479.22,2244.0,-33.0,2444.8438,18.0,18.0,Ideal,F,VS1,1.54,IGI,4595.0
71,Rosella,2,Round,1,1,0,10.12,1351.0,877.27,1331.0,-60.0,2427.3518,18.0,18.0,Ideal,F,VS1,1.54,IGI,4595.0
71,Serene Peaks Diamonds,2,Round,1,1,0,12.76,1378.0,894.81,1357.0,-58.0,2345.6357,18.0,18.0,Ideal,F,VS1,1.54,IGI,4595.0
71,Temperley,2,Round,1,1,0,10.23,1411.0,916.23,1390.0,-58.0,2431.5979,18.0,18.0,Ideal,F,VS1,1.54,IGI,4595.0
71,Vespera Gems,2,Round,1,1,0,14.87,1356.0,880.52,1336.0,-60.0,2429.3623,18.0,18.0,Ideal,F,VS1,1.54,IGI,4595.0
71,Westport Jewelry,2,Round,1,1,0,17.43,1344.0,872.73,1324.0,-60.0,2419.0718,18.0,18.0,Ideal,F,VS1,1.54,IGI,4595.0
71,White Lily,2,Round,1,1,0,12.69,1412.0,916.88,1391.0,-58.0,2404.4756,18.0,18.0,Ideal,F,VS1,1.54,IGI,4595.0
74,Jane Brear,2,Princess,1,1,0,14.6,766.15,751.13,755.0,-63.0,1310.9354,15.0,15.0,Super Ideal,G,VS2,1.02,IGI,1920.0
74,Roma Diamonds,2,Princess,1,1,0,52.61,744.0,729.41,733.0,-65.0,1357.3508,15.0,15.0,Super Ideal,G,VS2,1.02,IGI,1920.0
75,Hoseki,2,Emerald,1,1,0,16.44,2710.38,1341.77,2670.0,-62.0,4574.7734,15.0,15.0,Super Ideal,F,VVS2,2.02,IGI,8480.0
75,Jane Brear,2,Emerald,1,1,0,18.26,2660.0,1316.83,2620.0,-63.0,4623.0684,15.0,15.0,Super Ideal,F,VVS2,2.02,IGI,8480.0
75,Mei & Co,2,Emerald,1,1,0,14.24,2691.48,1332.42,2651.0,-63.0,4676.6919,15.0,15.0,Super Ideal,F,VVS2,2.02,IGI,8480.0
75,Michelle Kennedy,2,Emerald,1,1,0,17.61,2660.0,1316.83,2620.0,-63.0,4655.4019,15.0,15.0,Super Ideal,F,VVS2,2.02,IGI,8480.0
75,N. B. Diamonds,2,Emerald,1,1,0,19.1,2631.96,1302.95,2592.0,-63.0,4583.627,15.0,15.0,Super Ideal,F,VVS2,2.02,IGI,8480.0
75,Periwinkle Stones,2,Emerald,1,1,0,13.29,2683.0,1328.22,2643.0,-62.0,4563.2397,15.0,15.0,Super Ideal,F,VVS2,2.02,IGI,8480.0
75,Rosella,2,Emerald,1,1,0,11.0,2596.0,1285.15,2557.0,-64.0,4658.2539,15.0,15.0,Super Ideal,F,VVS2,2.02,IGI,8480.0
75,Taiga Gems,2,Emerald,1,1,0,15.21,2685.5,1329.46,2645.0,-63.0,4609.6846,15.0,15.0,Super Ideal,F,VVS2,2.02,IGI,8480.0
75,Tamara,2,Emerald,1,1,0,15.18,2713.36,1343.25,2673.0,-62.0,4606.5396,15.0,15.0,Super Ideal,F,VVS2,2.02,IGI,8480.0
75,Temperley,2,Emerald,1,1,0,14.43,2660.0,1316.83,2620.0,-63.0,4583.3115,15.0,15.0,Super Ideal,F,VVS2,2.02,IGI,8480.0
75,Westport Jewelry,2,Emerald,1,1,0,15.29,2620.0,1297.03,2581.0,-63.0,4595.5952,15.0,15.0,Super Ideal,F,VVS2,2.02,IGI,8480.0
75,White Lily,2,Emerald,1,1,0,13.0,2664.0,1318.81,2624.0,-63.0,4648.48,15.0,15.0,Super Ideal,F,VVS2,2.02,IGI,8480.0
80,Bonsai Gems,2,Round,1,1,0,14.65,3066.0,1502.94,3020.0,-62.0,5819.7588,18.0,18.0,Ideal,D,VVS2,2.04,IGI,11570.0
80,CV Diamonds,2,Round,1,1,0,11.69,3066.59,1503.23,3021.0,-60.0,5557.0503,18.0,18.0,Ideal,D,VVS2,2.04,IGI,11570.0
80,Ember Star,2,Round,1,1,0,15.89,3066.59,1503.23,3021.0,-61.0,5614.2075,18.0,18.0,Ideal,D,VVS2,2.04,IGI,11570.0
80,Gemstone Harmony,2,Round,1,1,0,13.94,3068.0,1503.92,3022.0,-61.0,5654.1431,18.0,18.0,Ideal,D,VVS2,2.04,IGI,11570.0
80,Infinity Diamonds,2,Round,1,1,0,17.72,3035.0,1487.75,2989.0,-63.0,5810.4961,18.0,18.0,Ideal,D,VVS2,2.04,IGI,11570.0
80,Jane Brear,2,Round,1,1,0,14.11,2985.0,1463.24,2940.0,-62.0,5609.8701,18.0,18.0,Ideal,D,VVS2,2.04,IGI,11570.0
80,Marlowe & Co,2,Round,1,1,0,14.4,3037.0,1488.73,2991.0,-60.0,5486.6338,18.0,18.0,Ideal,D,VVS2,2.04,IGI,11570.0
80,Michelle Kennedy,2,Round,1,1,0,11.07,3056.0,1498.04,3010.0,-60.0,5536.23,18.0,18.0,Ideal,D,VVS2,2.04,IGI,11570.0
80,Periwinkle Stones,2,Round,1,1,0,15.63,3038.0,1489.22,2992.0,-62.0,5702.7021,18.0,18.0,Ideal,D,VVS2,2.04,IGI,11570.0
80,Promenade Jewelry,2,Round,1,1,0,17.59,2987.87,1464.64,2943.0,-62.0,5568.1045,18.0,18.0,Ideal,D,VVS2,2.04,IGI,11570.0
80,Riviera Jewels,2,Round,1,1,0,17.35,3035.0,1487.75,2989.0,-61.0,5516.2515,18.0,18.0,Ideal,D,VVS2,2.04,IGI,11570.0
80,Sara's Diamonds,2,Round,1,1,0,18.75,3054.0,1497.06,3008.0,-61.0,5631.8784,18.0,18.0,Ideal,D,VVS2,2.04,IGI,11570.0
80,Serenade Diamonds,2,Round,1,1,0,18.79,2946.0,1444.12,2902.0,-61.0,5463.9473,18.0,18.0,Ideal,D,VVS2,2.04,IGI,11570.0
80,Stellar Radiance,2,Round,1,1,0,13.89,3068.0,1503.92,3022.0,-62.0,5723.2871,18.0,18.0,Ideal,D,VVS2,2.04,IGI,11570.0
80,Taiga Gems,2,Round,1,1,0,17.91,2963.0,1452.45,2919.0,-63.0,5674.1333,18.0,18.0,Ideal,D,VVS2,2.04,IGI,11570.0
80,Temperley,2,Round,1,1,0,11.07,2963.0,1452.45,2919.0,-62.0,5611.9834,18.0,18.0,Ideal,D,VVS2,2.04,IGI,11570.0
80,Thalassa Gems,2,Round,1,1,0,10.58,3068.0,1503.92,3022.0,-61.0,5644.5518,18.0,18.0,Ideal,D,VVS2,2.04,IGI,11570.0
80,Tierra Mia Diamonds,2,Round,1,1,0,16.39,2949.66,1445.91,2905.0,-62.0,5555.3066,18.0,18.0,Ideal,D,VVS2,2.04,IGI,11570.0
80,Vespera Gems,2,Round,1,1,0,14.03,2905.0,1424.02,2861.0,-64.0,5755.1763,18.0,18.0,Ideal,D,VVS2,2.04,IGI,11570.0
80,White Lily,2,Round,1,1,0,14.04,2985.0,1463.24,2940.0,-63.0,5709.6021,18.0,18.0,Ideal,D,VVS2,2.04,IGI,11570.0
80,Zimmerman Diamonds,2,Round,1,1,0,12.32,3052.66,1496.4,3007.0,-61.0,5535.3184,18.0,18.0,Ideal,D,VVS2,2.04,IGI,11570.0
91,Cirrus Gems,2,Emerald,1,1,0,14.31,807.0,783.5,795.0,-65.0,1465.4657,15.0,15.0,Very Good,E,VS1,1.03,IGI,2350.0
91,Clermont Diamonds,2,Emerald,1,1,0,16.5,818.0,794.17,806.0,-64.0,1448.4387,14.0,15.0,Very Good,E,VS1,1.03,IGI,2350.0
91,Cornerstone,2,Emerald,1,1,0,17.46,843.0,818.45,830.0,-64.0,1486.6166,14.0,15.0,Very Good,E,VS1,1.03,IGI,2350.0
91,Fuji Diamonds,2,Emerald,2,2,0,14.78,814.0,790.29,802.0,-64.0,1441.6235,15.0,15.0,Very Good,E,VS1,1.03,IGI,2350.0
91,Jane Brear,2,Emerald,1,1,0,14.89,836.0,811.65,823.0,-63.0,1458.111,14.0,15.0,Very Good,E,VS1,1.03,IGI,2350.0
91,Marlowe & Co,2,Emerald,1,1,0,13.08,832.0,807.77,820.0,-64.0,1500.2493,14.0,15.0,Very Good,E,VS1,1.03,IGI,2350.0
91,Michelle Kennedy,2,Emerald,1,1,0,12.99,836.0,811.65,823.0,-61.0,1375.7119,13.0,15.0,Very Good,E,VS1,1.03,IGI,2350.0
91,Temperley,2,Emerald,1,1,0,13.15,838.0,813.59,825.0,-64.0,1500.2493,14.0,15.0,Very Good,E,VS1,1.03,IGI,2350.0
91,Westport Jewelry,2,Emerald,1,1,0,14.73,794.0,770.87,782.0,-65.0,1468.9037,14.0,15.0,Very Good,E,VS1,1.03,IGI,2350.0
92,Cirrus Gems,2,Round,1,1,0,24.79,885.04,650.76,872.0,-53.0,1355.8563,18.0,18.0,Ideal,H,VS2,1.36,IGI,2720.0
92,Michelle Kennedy,2,Round,1,1,0,10.81,987.04,725.76,972.0,-48.0,1371.2178,18.0,18.0,Ideal,H,VS2,1.36,IGI,2720.0
92,Taiga Gems,2,Round,1,1,0,22.49,878.58,646.01,865.0,-53.0,1346.6842,18.0,18.0,Ideal,H,VS2,1.36,IGI,2720.0
92,White Lily,2,Round,1,1,0,16.15,900.48,662.12,887.0,-53.0,1368.4552,17.0,18.0,Ideal,H,VS2,1.36,IGI,2720.0
93,Michelle Kennedy,2,Round,1,1,0,14.56,1715.0,1143.33,1689.0,-19.0,1507.0605,18.0,18.0,Super Ideal,I,SI1,1.5,IGI,2706.43
93,Temperley,2,Round,1,1,0,10.66,1715.0,1143.33,1689.0,-21.0,1552.8628,18.0,18.0,Super Ideal,I,SI1,1.5,IGI,2706.43
93,White Lily,2,Round,1,1,0,14.89,1715.0,1143.33,1689.0,-23.0,1603.1614,18.0,18.0,Super Ideal,I,SI1,1.5,IGI,2706.43
98,Jane Brear,2,Round,1,1,0,11.74,306.0,566.67,301.0,-60.0,548.3517,18.0,18.0,Super Ideal,F,VVS2,0.54,IGI,730.0
98,Michelle Kennedy,2,Round,1,1,0,17.38,300.0,555.56,296.0,-62.0,569.126,18.0,18.0,Super Ideal,F,VVS2,0.54,IGI,730.0
98,Temperley,2,Round,1,1,0,85.85,314.0,581.48,309.0,-60.0,561.2422,18.0,18.0,Super Ideal,F,VVS2,0.54,IGI,730.0
98,White Lily,2,Round,1,1,0,17.79,303.48,562.0,299.0,-59.0,530.4086,18.0,18.0,Super Ideal,F,VVS2,0.54,IGI,730.0
100,Avignon Diamonds,2,Round,1,1,0,70.56,725.0,671.3,714.0,-58.0,1239.3229,18.0,18.0,Ideal,G,VS1,1.08,IGI,2240.0
100,Jane Brear,2,Round,1,1,0,10.78,730.0,675.93,719.0,-57.0,1224.2122,18.0,18.0,Ideal,G,VS1,1.08,IGI,2240.0
100,Michelle Kennedy,2,Round,1,1,0,16.39,738.29,683.6,727.0,-59.0,1291.3539,18.0,18.0,Ideal,G,VS1,1.08,IGI,2240.0
100,Nova Stars,2,Round,1,1,0,10.75,699.0,647.22,689.0,-59.0,1223.1019,18.0,18.0,Ideal,G,VS1,1.08,IGI,2240.0
100,Roma Diamonds,2,Round,1,1,0,12.25,1351.0,1250.93,1331.0,-23.0,1259.9045,18.0,18.0,Ideal,G,VS1,1.08,IGI,2240.0
100,Taiga Gems,2,Round,1,1,0,10.09,720.0,666.67,709.0,-57.0,1211.4163,18.0,18.0,Ideal,G,VS1,1.08,IGI,2240.0
100,Temperley,2,Round,1,1,0,13.86,726.35,672.55,715.0,-57.0,1208.6586,18.0,18.0,Ideal,G,VS1,1.08,IGI,2240.0
100,Vespera Gems,2,Round,1,1,0,10.67,702.0,650.0,691.0,-59.0,1223.9406,18.0,18.0,Ideal,G,VS1,1.08,IGI,2240.0
100,White Lily,2,Round,1,1,0,11.02,723.0,669.44,712.0,-58.0,1227.1893,18.0,18.0,Ideal,G,VS1,1.08,IGI,2240.0
101,Cornerstone,2,Round,1,1,0,14.85,332.0,572.41,327.0,-49.0,467.5178,18.0,18.0,Super Ideal,E,VS2,0.58,IGI,715.0
101,Jane Brear,2,Round,1,1,0,10.71,346.0,596.55,341.0,-45.0,451.4149,18.0,18.0,Super Ideal,E,VS2,0.58,IGI,715.0
101,Silva Diamonds,2,Round,1,1,0,11.68,326.0,562.07,321.0,-51.0,476.6139,18.0,18.0,Super Ideal,E,VS2,0.58,IGI,715.0
101,Sonata Gems,2,Round,1,1,0,11.36,335.32,578.14,330.0,-40.0,402.032,18.0,18.0,Super Ideal,E,VS2,0.58,IGI,715.0
101,Temperley,2,Round,1,1,0,12.26,335.32,578.14,330.0,-46.0,447.7196,18.0,18.0,Super Ideal,E,VS2,0.58,IGI,715.0
101,White Lily,2,Round,1,1,0,15.9,335.32,578.14,330.0,-48.0,458.9987,18.0,18.0,Super Ideal,E,VS2,0.58,IGI,715.0
104,Cirrus Gems,2,Emerald,1,1,0,20.08,3922.0,1302.99,3863.0,-65.0,7191.3257,14.0,15.0,Very Good,H,VVS2,3.01,IGI,15640.0
106,Irene Jewelry,2,Round,1,1,0,11.32,3084.0,1233.6,3038.0,-61.0,5636.3384,18.0,18.0,Ideal,F,VS2,2.5,IGI,10120.0
106,Jane Brear,2,Round,1,1,0,10.19,3125.0,1250.0,3078.0,-61.0,5722.894,18.0,18.0,Ideal,F,VS2,2.5,IGI,10120.0
106,Lyra Stones,2,Round,1,1,0,17.4,3094.0,1237.6,3048.0,-61.0,5630.0786,18.0,18.0,Ideal,F,VS2,2.5,IGI,10120.0
106,Michelle Kennedy,2,Round,1,1,0,24.0,4945.07,1978.03,4871.0,-38.0,5700.4326,18.0,18.0,Ideal,F,VS2,2.5,IGI,10120.0
106,Periwinkle Stones,2,Round,1,1,0,14.09,3141.0,1256.4,3094.0,-61.0,5808.4106,18.0,18.0,Ideal,F,VS2,2.5,IGI,10120.0
106,Sonata Gems,2,Round,1,1,0,20.7,3098.0,1239.2,3052.0,-61.0,5744.0015,18.0,18.0,Ideal,F,VS2,2.5,IGI,10120.0
106,Stellar Radiance,2,Round,1,1,0,93.02,3107.0,1242.8,3060.0,-61.0,5723.7979,18.0,18.0,Ideal,F,VS2,2.5,IGI,10120.0
106,Temperley,2,Round,1,1,0,17.48,3110.0,1244.0,3063.0,-60.0,5582.8267,18.0,18.0,Ideal,F,VS2,2.5,IGI,10120.0
106,White Lily,2,Round,1,1,0,11.85,3175.0,1270.0,3127.0,-61.0,5857.4438,18.0,18.0,Ideal,F,VS2,2.5,IGI,10120.0
113,Cirrus Gems,2,Princess,1,1,0,23.76,1332.0,864.94,1312.0,-62.0,2247.002,15.0,15.0,Super Ideal,G,VS2,1.54,IGI,3680.0
113,Michelle Kennedy,2,Princess,1,1,0,22.38,1345.0,873.38,1325.0,-62.0,2275.3506,15.0,15.0,Super Ideal,G,VS2,1.54,IGI,3680.0
115,Emilia Sterling,2,Pear,1,1,0,24.2,1232.0,794.84,1214.0,-61.0,2027.7122,15.0,15.0,Super Ideal,H,VS2,1.55,IGI,3340.0
115,Taiga Gems,2,Pear,1,1,0,12.44,1219.0,786.45,1201.0,-62.0,2074.5078,15.0,15.0,Super Ideal,H,VS2,1.55,IGI,3340.0
